Version, File Name, NR, NAuth, Loc Added, Avg Loc Added, Max Loc Added, Churn, Avg Churn, Max Churn, Chg Set Size, Avg Chg Set, Max Chg Set, Buggy
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogIterator.java,2.0,2.0,27.0,13.5,26.0,26.0,13.0,26.0,200.0,100.0,167.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogServer.java,2.0,2.0,67.0,33.5,66.0,66.0,33.0,66.0,200.0,100.0,167.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSkipList.java,2.0,2.0,98.0,49.0,94.0,95.0,47.5,94.0,200.0,100.0,167.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java,2.0,2.0,221.0,110.5,218.0,219.0,109.5,218.0,200.0,100.0,167.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TransactionEntry.java,2.0,2.0,60.0,30.0,59.0,59.0,29.5,59.0,200.0,100.0,167.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/FileLoader.java,2.0,2.0,61.0,30.5,60.0,60.0,30.0,60.0,200.0,100.0,167.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,2.0,2.0,70.0,35.0,69.0,69.0,34.5,69.0,200.0,100.0,167.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java,2.0,2.0,88.0,44.0,84.0,85.0,42.5,84.0,200.0,100.0,167.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,3.0,1.0,201.0,67.0,120.0,151.0,50.333332,78.0,207.0,69.0,167.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,3.0,1.0,322.0,107.333336,209.0,242.0,80.666664,131.0,207.0,69.0,167.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,2.0,1.0,137.0,68.5,134.0,135.0,67.5,134.0,187.0,93.5,167.0,NO
20,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,2.0,1.0,86.0,43.0,43.0,43.0,21.5,43.0,190.0,95.0,167.0,NO
20,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,2.0,1.0,198.0,99.0,99.0,99.0,49.5,99.0,190.0,95.0,167.0,NO
20,src/java/main/org/apache/zookeeper/server/Stats.java,2.0,2.0,69.0,34.5,68.0,68.0,34.0,68.0,223.0,111.5,167.0,NO
20,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,8.0,3.0,165.0,20.625,127.0,14.0,1.75,10.0,531.0,66.375,167.0,NO
20,src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,5.0,3.0,24.0,4.8,9.0,11.0,2.2,8.0,438.0,87.6,167.0,NO
20,src/java/main/org/apache/zookeeper/server/quorum/Election.java,5.0,3.0,23.0,4.6,18.0,19.0,3.8,18.0,353.0,70.6,167.0,NO
20,src/java/test/org/apache/zookeeper/test/ChrootAsyncTest.java,3.0,3.0,54.0,18.0,48.0,47.0,15.666667,48.0,240.0,80.0,167.0,NO
20,src/java/test/org/apache/zookeeper/test/ChrootClientTest.java,5.0,4.0,61.0,12.2,48.0,54.0,10.8,48.0,298.0,59.6,167.0,NO
20,src/java/test/org/apache/zookeeper/test/NullDataTest.java,4.0,3.0,80.0,20.0,72.0,75.0,18.75,72.0,276.0,69.0,167.0,NO
20,src/java/test/org/apache/zookeeper/test/ObserverQuorumHammerTest.java,4.0,3.0,45.0,11.25,43.0,39.0,9.75,43.0,274.0,68.5,167.0,NO
20,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,2.0,2.0,39.0,19.5,38.0,38.0,19.0,38.0,173.0,86.5,167.0,NO
20,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,2.0,2.0,195.0,97.5,192.0,193.0,96.5,192.0,173.0,86.5,167.0,NO
20,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,2.0,2.0,298.0,149.0,295.0,296.0,148.0,295.0,173.0,86.5,167.0,NO
20,src/java/test/org/apache/zookeeper/test/DisconnectableZooKeeper.java,3.0,2.0,63.0,21.0,54.0,58.0,19.333334,54.0,126.0,42.0,67.0,NO
20,src/java/test/org/apache/zookeeper/test/NioNettySuiteHammerTest.java,1.0,1.0,30.0,30.0,30.0,0.0,0.0,30.0,56.0,56.0,56.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java,1.0,1.0,47.0,47.0,47.0,0.0,0.0,47.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java,1.0,1.0,72.0,72.0,72.0,0.0,0.0,72.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java,1.0,1.0,51.0,51.0,51.0,0.0,0.0,51.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,1.0,1.0,51.0,51.0,51.0,0.0,0.0,51.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,1.0,1.0,87.0,87.0,87.0,0.0,0.0,87.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,1.0,1.0,55.0,55.0,55.0,0.0,0.0,55.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,3.0,2.0,519.0,173.0,375.0,412.0,137.33333,375.0,48.0,16.0,20.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterException.java,1.0,1.0,22.0,22.0,22.0,0.0,0.0,22.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSource.java,1.0,1.0,33.0,33.0,33.0,0.0,0.0,33.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/AndOp.java,1.0,1.0,33.0,33.0,33.0,0.0,0.0,33.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/Arg.java,1.0,1.0,36.0,36.0,36.0,0.0,0.0,36.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/EqualsOp.java,1.0,1.0,44.0,44.0,44.0,0.0,0.0,44.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/GreaterThanOp.java,1.0,1.0,70.0,70.0,70.0,0.0,0.0,70.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java,1.0,1.0,69.0,69.0,69.0,0.0,0.0,69.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NotOp.java,1.0,1.0,31.0,31.0,31.0,0.0,0.0,31.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,1.0,1.0,28.0,28.0,28.0,0.0,0.0,28.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/OrOp.java,1.0,1.0,33.0,33.0,33.0,0.0,0.0,33.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,1.0,1.0,28.0,28.0,28.0,0.0,0.0,28.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/SymbolArg.java,1.0,1.0,27.0,27.0,27.0,0.0,0.0,27.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,1.0,1.0,40.0,40.0,40.0,0.0,0.0,40.0,33.0,33.0,33.0,NO
20,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/JsonServlet.java,1.0,1.0,85.0,85.0,85.0,0.0,0.0,85.0,33.0,33.0,33.0,NO
20,src/recipes/lock/test/org/apache/zookeeper/recipes/lock/WriteLockTest.java,2.0,2.0,162.0,81.0,151.0,156.0,78.0,151.0,8.0,4.0,6.0,NO
20,src/recipes/queue/test/org/apache/zookeeper/recipes/queue/DistributedQueueTest.java,2.0,2.0,302.0,151.0,273.0,286.0,143.0,273.0,3.0,1.5,2.0,NO
20,src/java/main/org/apache/jute/compiler/JBoolean.java,4.0,3.0,10.0,2.5,9.0,7.0,1.75,8.0,245.0,61.25,151.0,NO
20,src/java/main/org/apache/jute/compiler/JByte.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
20,src/java/main/org/apache/jute/compiler/JCompType.java,4.0,3.0,16.0,4.0,15.0,11.0,2.75,13.0,245.0,61.25,151.0,NO
20,src/java/main/org/apache/jute/compiler/JDouble.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
20,src/java/main/org/apache/jute/compiler/JField.java,4.0,3.0,43.0,10.75,42.0,41.0,10.25,42.0,245.0,61.25,151.0,NO
20,src/java/main/org/apache/jute/compiler/JFloat.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
20,src/java/main/org/apache/jute/compiler/JInt.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
20,src/java/main/org/apache/jute/compiler/JLong.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
20,src/java/main/org/apache/jute/compiler/JMap.java,5.0,4.0,57.0,11.4,49.0,48.0,9.6,46.0,271.0,54.2,151.0,NO
20,src/java/main/org/apache/jute/compiler/JString.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
20,src/java/main/org/apache/jute/compiler/JType.java,4.0,3.0,67.0,16.75,66.0,62.0,15.5,63.0,245.0,61.25,151.0,NO
20,src/java/main/org/apache/jute/compiler/JVector.java,5.0,4.0,54.0,10.8,49.0,47.0,9.4,47.0,271.0,54.2,151.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,2.0,2.0,56.0,28.0,48.0,55.0,27.5,48.0,28.0,14.0,20.0,NO
20,src/java/test/org/apache/zookeeper/server/ToStringTest.java,2.0,2.0,42.0,21.0,38.0,38.0,19.0,38.0,68.0,34.0,67.0,NO
20,src/java/test/org/apache/zookeeper/test/ClientRetry.java,3.0,3.0,96.0,32.0,60.0,72.0,24.0,60.0,109.0,36.333332,67.0,NO
20,src/java/test/org/apache/zookeeper/test/GetChildren2Test.java,2.0,2.0,177.0,88.5,136.0,136.0,68.0,136.0,83.0,41.5,67.0,NO
20,src/java/test/org/apache/zookeeper/test/StatTest.java,3.0,2.0,285.0,95.0,198.0,205.0,68.333336,198.0,86.0,28.666666,67.0,NO
20,src/java/test/org/apache/zookeeper/test/WatcherFuncTest.java,11.0,5.0,705.0,64.09091,436.0,478.0,43.454544,436.0,431.0,39.18182,151.0,NO
20,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,1.0,1.0,37.0,37.0,37.0,0.0,0.0,37.0,24.0,24.0,24.0,NO
20,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,6.0,3.0,52.0,8.666667,17.0,-8.0,-1.3333334,3.0,407.0,67.833336,151.0,NO
20,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,1.0,1.0,30.0,30.0,30.0,0.0,0.0,30.0,8.0,8.0,8.0,NO
20,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
20,src/java/main/org/apache/jute/Index.java,3.0,2.0,1.0,0.33333334,1.0,-1.0,-0.33333334,0.0,230.0,76.666664,151.0,NO
20,src/java/main/org/apache/jute/InputArchive.java,3.0,2.0,1.0,0.33333334,1.0,-2.0,-0.6666667,0.0,230.0,76.666664,151.0,NO
20,src/java/main/org/apache/jute/XmlInputArchive.java,3.0,2.0,15.0,5.0,14.0,0.0,0.0,0.0,230.0,76.666664,151.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,1.0,1.0,80.0,80.0,80.0,0.0,0.0,80.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,1.0,1.0,76.0,76.0,76.0,0.0,0.0,76.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,1.0,1.0,41.0,41.0,41.0,0.0,0.0,41.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,1.0,1.0,63.0,63.0,63.0,0.0,0.0,63.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,1.0,1.0,106.0,106.0,106.0,0.0,0.0,106.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,1.0,1.0,72.0,72.0,72.0,0.0,0.0,72.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,1.0,1.0,86.0,86.0,86.0,0.0,0.0,86.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,1.0,1.0,63.0,63.0,63.0,0.0,0.0,63.0,20.0,20.0,20.0,NO
20,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/RestTestSuite.java,1.0,1.0,42.0,42.0,42.0,0.0,0.0,42.0,20.0,20.0,20.0,NO
20,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,1.0,1.0,38.0,38.0,38.0,0.0,0.0,38.0,6.0,6.0,6.0,NO
20,src/java/main/org/apache/zookeeper/Quotas.java,1.0,1.0,68.0,68.0,68.0,0.0,0.0,68.0,15.0,15.0,15.0,NO
20,src/java/main/org/apache/zookeeper/StatsTrack.java,1.0,1.0,101.0,101.0,101.0,0.0,0.0,101.0,15.0,15.0,15.0,NO
20,src/java/systest/org/apache/zookeeper/test/system/DuplicateNameException.java,1.0,1.0,26.0,26.0,26.0,0.0,0.0,26.0,11.0,11.0,11.0,NO
20,src/java/systest/org/apache/zookeeper/test/system/Instance.java,1.0,1.0,59.0,59.0,59.0,0.0,0.0,59.0,11.0,11.0,11.0,NO
20,src/java/systest/org/apache/zookeeper/test/system/NoAssignmentException.java,1.0,1.0,24.0,24.0,24.0,0.0,0.0,24.0,11.0,11.0,11.0,NO
20,src/java/systest/org/apache/zookeeper/test/system/NoAvailableContainers.java,1.0,1.0,28.0,28.0,28.0,0.0,0.0,28.0,11.0,11.0,11.0,NO
20,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
20,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
20,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
20,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
20,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
20,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
20,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
20,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
20,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,3.0,2.0,12.0,4.0,8.0,3.0,1.0,2.0,264.0,88.0,151.0,NO
21,src/java/main/org/apache/zookeeper/cli/SetAclCommand.java,2.0,2.0,83.0,41.5,82.0,82.0,41.0,82.0,27.0,13.5,20.0,NO
21,src/java/test/org/apache/zookeeper/ZooKeeperTest.java,11.0,6.0,401.0,36.454544,157.0,395.0,35.909092,157.0,39.0,3.5454545,20.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,87.0,7.0,2716.0,31.218391,573.0,1141.0,13.114943,200.0,1376.0,15.816092,167.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,45.0,8.0,1271.0,28.244444,238.0,394.0,8.755555,100.0,772.0,17.155556,167.0,YES
21,src/java/main/org/apache/zookeeper/server/DataTree.java,56.0,7.0,1640.0,29.285715,327.0,895.0,15.982142,257.0,1183.0,21.125,167.0,YES
21,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,65.0,8.0,3386.0,52.092308,850.0,333.0,5.123077,254.0,1146.0,17.63077,167.0,YES
21,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,15.0,5.0,887.0,59.133335,820.0,856.0,57.066666,820.0,311.0,20.733334,167.0,YES
21,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,19.0,5.0,549.0,28.894737,381.0,410.0,21.578947,324.0,597.0,31.421053,151.0,NO
21,src/java/main/org/apache/zookeeper/server/ZKDatabase.java,16.0,5.0,709.0,44.3125,454.0,622.0,38.875,454.0,366.0,22.875,167.0,YES
21,src/java/main/org/apache/zookeeper/server/NettyServerCnxnFactory.java,14.0,6.0,500.0,35.714287,396.0,422.0,30.142857,396.0,387.0,27.642857,167.0,YES
21,src/java/test/org/apache/zookeeper/test/SessionTest.java,27.0,5.0,596.0,22.074074,114.0,360.0,13.333333,54.0,848.0,31.407408,167.0,NO
21,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,41.0,5.0,440.0,10.731708,54.0,235.0,5.731707,49.0,1151.0,28.073172,167.0,YES
21,src/java/main/org/apache/zookeeper/server/ServerStats.java,10.0,5.0,74.0,7.4,25.0,9.0,0.9,8.0,460.0,46.0,151.0,NO
21,src/java/main/org/apache/zookeeper/server/SessionTracker.java,8.0,3.0,93.0,11.625,50.0,79.0,9.875,47.0,376.0,47.0,151.0,YES
21,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,26.0,6.0,348.0,13.384615,59.0,105.0,4.0384617,35.0,814.0,31.307692,167.0,YES
21,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,53.0,9.0,1135.0,21.415094,182.0,124.0,2.3396227,160.0,1237.0,23.339622,167.0,YES
21,src/java/main/org/apache/zookeeper/server/admin/Commands.java,2.0,2.0,505.0,252.5,501.0,494.0,247.0,501.0,46.0,23.0,46.0,NO
21,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,30.0,5.0,1054.0,35.133335,480.0,730.0,24.333334,480.0,410.0,13.666667,167.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/Follower.java,31.0,6.0,794.0,25.612904,369.0,-166.0,-5.354839,30.0,955.0,30.806452,167.0,NO
21,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,60.0,9.0,1801.0,30.016666,338.0,790.0,13.166667,278.0,1097.0,18.283333,167.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,34.0,7.0,852.0,25.058823,344.0,475.0,13.970589,213.0,506.0,14.882353,167.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/UpgradeableSessionTracker.java,1.0,1.0,89.0,89.0,89.0,0.0,0.0,89.0,38.0,38.0,38.0,NO
21,src/java/test/org/apache/zookeeper/server/PrepRequestProcessorTest.java,6.0,3.0,312.0,52.0,149.0,156.0,26.0,121.0,116.0,19.333334,46.0,YES
21,src/java/test/org/apache/zookeeper/server/admin/CommandsTest.java,1.0,1.0,236.0,236.0,236.0,0.0,0.0,236.0,46.0,46.0,46.0,NO
21,src/java/main/org/apache/zookeeper/server/SnapshotFormatter.java,3.0,2.0,257.0,85.666664,128.0,128.0,42.666668,124.0,27.0,9.0,25.0,YES
21,src/java/main/org/apache/zookeeper/server/ServerConfig.java,11.0,4.0,157.0,14.272727,52.0,45.0,4.090909,14.0,333.0,30.272728,151.0,NO
21,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,21.0,6.0,243.0,11.571428,74.0,154.0,7.3333335,74.0,545.0,25.952381,167.0,NO
21,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,27.0,6.0,311.0,11.518518,112.0,178.0,6.5925927,112.0,711.0,26.333334,167.0,NO
21,src/java/test/org/apache/zookeeper/server/ZooKeeperServerMainTest.java,10.0,3.0,387.0,38.7,131.0,342.0,34.2,131.0,258.0,25.8,167.0,YES
21,src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerMainTest.java,24.0,5.0,1154.0,48.083332,183.0,768.0,32.0,165.0,393.0,16.375,67.0,YES
21,src/java/main/org/apache/zookeeper/ClientCnxn.java,69.0,8.0,1942.0,28.144928,169.0,695.0,10.072464,135.0,1093.0,15.84058,167.0,YES
21,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,27.0,7.0,480.0,17.777779,264.0,-45.0,-1.6666666,17.0,820.0,30.37037,167.0,YES
21,src/java/test/org/apache/zookeeper/test/ClientBase.java,56.0,8.0,1059.0,18.910715,182.0,665.0,11.875,157.0,1117.0,19.946428,167.0,YES
21,src/java/test/org/apache/zookeeper/server/NettyServerCnxnTest.java,2.0,1.0,106.0,53.0,102.0,103.0,51.5,102.0,1.0,0.5,1.0,NO
21,src/java/main/org/apache/zookeeper/server/DataNode.java,18.0,4.0,203.0,11.277778,70.0,80.0,4.4444447,37.0,576.0,32.0,151.0,NO
21,src/java/main/org/apache/zookeeper/server/DataTreeBean.java,1.0,1.0,1.0,-9.0,1.0,0.0,0.0,-9.0,7.0,7.0,7.0,NO
21,src/java/test/org/apache/zookeeper/server/DataTreeTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,47.0,8.0,1772.0,37.70213,284.0,568.0,12.085107,106.0,984.0,20.93617,167.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/SyncedLearnerTracker.java,1.0,1.0,82.0,82.0,82.0,0.0,0.0,82.0,0.0,0.0,0.0,NO
21,src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,3.0,2.0,4.0,1.3333334,2.0,0.0,0.0,0.0,43.0,14.333333,26.0,YES
21,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,65.0,8.0,996.0,15.323077,243.0,534.0,8.2153845,192.0,1256.0,19.323076,167.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/LeaderSessionTracker.java,2.0,2.0,219.0,109.5,203.0,219.0,109.5,203.0,84.0,42.0,46.0,NO
21,src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,4.0,3.0,178.0,44.5,160.0,134.0,33.5,120.0,101.0,25.25,46.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/LocalSessionTracker.java,1.0,1.0,45.0,45.0,45.0,0.0,0.0,45.0,38.0,38.0,38.0,NO
21,src/java/test/org/apache/zookeeper/server/SessionTrackerTest.java,1.0,1.0,156.0,156.0,156.0,0.0,0.0,156.0,1.0,1.0,1.0,YES
21,src/java/test/org/apache/zookeeper/test/QuorumBase.java,24.0,5.0,673.0,28.041666,147.0,435.0,18.125,147.0,625.0,26.041666,167.0,YES
21,src/java/test/org/apache/zookeeper/test/SessionTrackerCheckTest.java,1.0,1.0,218.0,218.0,218.0,0.0,0.0,218.0,38.0,38.0,38.0,NO
21,src/java/main/org/apache/zookeeper/Shell.java,3.0,3.0,477.0,159.0,475.0,476.0,158.66667,475.0,59.0,19.666666,32.0,NO
21,src/java/main/org/apache/zookeeper/Version.java,3.0,2.0,14.0,4.6666665,8.0,3.0,1.0,2.0,249.0,83.0,151.0,NO
21,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,43.0,8.0,1271.0,29.55814,414.0,682.0,15.860465,273.0,552.0,12.83721,167.0,YES
21,src/java/main/org/apache/zookeeper/server/LogFormatter.java,8.0,3.0,64.0,8.0,44.0,34.0,4.25,35.0,521.0,65.125,167.0,NO
21,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,9.0,3.0,209.0,23.222221,85.0,53.0,5.888889,38.0,537.0,59.666668,167.0,YES
21,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,8.0,4.0,21.0,2.625,8.0,10.0,1.25,2.0,399.0,49.875,151.0,NO
21,src/java/main/org/apache/zookeeper/server/ZooKeeperCriticalThread.java,1.0,1.0,50.0,50.0,50.0,0.0,0.0,50.0,18.0,18.0,18.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,23.0,6.0,163.0,7.0869565,55.0,-29.0,-1.2608696,54.0,833.0,36.217392,167.0,NO
21,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,20.0,5.0,686.0,34.3,375.0,593.0,29.65,375.0,464.0,23.2,167.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,50.0,7.0,1303.0,26.06,203.0,336.0,6.72,124.0,852.0,17.04,167.0,YES
21,src/java/main/org/apache/zookeeper/version/util/VerGen.java,9.0,4.0,138.0,15.333333,49.0,68.0,7.5555553,31.0,314.0,34.88889,151.0,NO
21,src/java/systest/org/apache/zookeeper/test/system/GenerateLoad.java,4.0,3.0,724.0,181.0,700.0,711.0,177.75,700.0,238.0,59.5,167.0,NO
21,src/java/systest/org/apache/zookeeper/test/system/InstanceContainer.java,5.0,3.0,335.0,67.0,313.0,311.0,62.2,313.0,263.0,52.6,167.0,NO
21,src/java/test/org/apache/zookeeper/test/IntegrityCheck.java,7.0,4.0,46.0,6.571429,22.0,20.0,2.857143,18.0,434.0,62.0,167.0,NO
21,src/java/test/org/apache/zookeeper/test/SledgeHammer.java,8.0,5.0,39.0,4.875,19.0,21.0,2.625,18.0,345.0,43.125,151.0,NO
21,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,30.0,6.0,604.0,20.133333,236.0,409.0,13.633333,236.0,496.0,16.533333,167.0,YES
21,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,4.0,4.0,115.0,28.75,68.0,108.0,27.0,68.0,162.0,40.5,81.0,NO
21,src/java/main/org/apache/zookeeper/server/util/ConfigUtils.java,1.0,1.0,60.0,60.0,60.0,0.0,0.0,60.0,43.0,43.0,43.0,NO
21,src/java/test/org/apache/zookeeper/test/BufferSizeTest.java,1.0,1.0,132.0,132.0,132.0,0.0,0.0,132.0,1.0,1.0,1.0,YES
21,src/java/main/org/apache/zookeeper/KeeperException.java,16.0,5.0,760.0,47.5,383.0,464.0,29.0,261.0,459.0,28.6875,151.0,YES
